in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,End_tutorial.keys,End_tutorial.rt,Tutorial_loop.thisRepN,Tutorial_loop.thisTrialN,Tutorial_loop.thisN,Tutorial_loop.thisIndex,Tutorial_loop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Input_selection.rt,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04379243_8/img_17th_c._monastery_dining_table_2010_glass_table_2008_gray.jpg,n04379243_0,n04379243_8,flexible,0.79281,n04379243_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04379243_8/img_17th_c._monastery_dining_table_2010_glass_table_2008-3_gray.png,foreground,same as foreground,n04379243_0,n02818832_9,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,random,right,Experiments/experiment_46/776.jpg,Experiments/experiment_46/777.jpg,Experiments/experiment_46/778.jpg,Experiments/experiment_46/779.jpg,,,left,"[""left""]",False,,0.0,0.0,94.0,94.0,94.0,1.0,[0.918999999999869],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n03928116_4/img_17th_c._monastery_dining_table_2010_dp_33_b_2013__vray_2010_gray.jpg,n04379243_0,n03928116_4,flexible,0.802621,n02933112_-2,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02933112_-2/img_napoleon_iii_sofa_sink_base_white_wood_2000-3_gray.png,random,fixed,n04379243_0,n03928116_4,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,right,Experiments/experiment_46/780.jpg,Experiments/experiment_46/781.jpg,Experiments/experiment_46/782.jpg,Experiments/experiment_46/783.jpg,,,left,"[""left""]",False,,0.0,0.0,95.0,95.0,95.0,1.0,[0.9529999999999745],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02828884_3/img_17th_c._monastery_dining_table_2010_b04_wood_metal_park_bench_2000_gray.jpg,n04379243_0,n02828884_3,flexible,0.838375,n02828884_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02828884_3/img_17th_c._monastery_dining_table_2010_b04_wood_metal_park_bench_2000-3_gray.png,foreground,same as foreground,n04379243_0,n02828884_3,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,foreground,left,Experiments/experiment_46/784.jpg,Experiments/experiment_46/785.jpg,Experiments/experiment_46/786.jpg,Experiments/experiment_46/787.jpg,,,right,"[""left""]",False,,0.0,0.0,96.0,96.0,96.0,1.0,[0.9933000000046377],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-2/n02818832_9/img_sink_base_white_wood_bed01_blue_2004_gray.jpg,n02933112_-2,n02818832_9,flexible,0.729611,n04379243_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04379243_0/img_cgaxis_models_48_26_vray_composite_17th_c._monastery_dining_table_2010_2015-3_gray.png,random,flexible,n02933112_-2,n04256520_5,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,random,left,Experiments/experiment_46/788.jpg,Experiments/experiment_46/789.jpg,Experiments/experiment_46/790.jpg,Experiments/experiment_46/791.jpg,,,right,"[""right""]",False,,0.0,0.0,97.0,97.0,97.0,1.0,[1.7860000000000582],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04405907_8/img_glass_table_stylized_tv_2005_gray.jpg,n04379243_8,n04405907_8,fixed,0.793595,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04405907_8/img_glass_table_stylized_tv_2005-3_gray.png,foreground,same as foreground,n04379243_8,n02933112_4,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,random,left,Experiments/experiment_46/792.jpg,Experiments/experiment_46/793.jpg,Experiments/experiment_46/794.jpg,Experiments/experiment_46/795.jpg,,,right,"[""right""]",False,,0.0,0.0,98.0,98.0,98.0,1.0,[0.9777000000030966],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02818832_3/img_bed01_blue_b05_ccm_contemporary_bed_max2013_2011_gray.jpg,n02818832_9,n02818832_3,fixed,0.787143,n04379243_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n04379243_0/img_b03_box_17th_c._monastery_dining_table_2010_2004-3_gray.png,random,fixed,n02818832_9,n04379243_0,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,random,left,Experiments/experiment_46/796.jpg,Experiments/experiment_46/797.jpg,Experiments/experiment_46/798.jpg,Experiments/experiment_46/799.jpg,,,left,"[""left""]",False,,0.0,0.0,99.0,99.0,99.0,1.0,[1.49060000000145],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n02933112_-18/img_chair_eames_plastic_armchair_cgaxis_models_48_26_vray_composite_2015_gray.jpg,n03001627_9,n02933112_-18,fixed,0.834376,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n02828884_3/img_meridiani_belmondo_bench_sofa_b04_wood_metal_park_bench_2000-3_gray.png,random,fixed,n03001627_9,n02933112_-18,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,foreground,left,Experiments/experiment_46/800.jpg,Experiments/experiment_46/801.jpg,Experiments/experiment_46/802.jpg,Experiments/experiment_46/803.jpg,,,right,"[""right""]",False,,0.0,0.0,0.0,0.0,0.0,1.0,[1.7168999999985317],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04405907_8/img_vray_004_stylized_tv_2001_gray.jpg,n04405907_9,n04405907_8,flexible,0.755603,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04070727_0/n02828884_3/img_b03_ka90ivi20r_2013__vray_b04_wood_metal_park_bench_2014-3_gray.png,random,fixed,n04405907_9,n02818832_0,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,random,left,Experiments/experiment_46/804.jpg,Experiments/experiment_46/805.jpg,Experiments/experiment_46/806.jpg,Experiments/experiment_46/807.jpg,,,left,"[""left""]",False,,0.0,0.0,1.0,1.0,1.0,1.0,[1.852299999997058],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02828884_3/img_b02_piano_b04_wood_metal_park_bench_2015_gray.jpg,n03928116_0,n02828884_3,flexible,0.741057,n02818832_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n02818832_9/img_samsung_40_uhd_smart_tv_2011_bed01_blue_2008-3_gray.png,random,fixed,n03928116_0,n04379243_8,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,random,left,Experiments/experiment_46/808.jpg,Experiments/experiment_46/809.jpg,Experiments/experiment_46/810.jpg,Experiments/experiment_46/811.jpg,,,right,"[""left""]",False,,0.0,0.0,2.0,2.0,2.0,1.0,[1.03449999999998],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_-2/n02933112_4/img_wood_chair_buffet_2004_gray.jpg,n03001627_-2,n02933112_4,fixed,0.729158,n02818832_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04070727_5/n02818832_3/img_b05_db_apps_tech_06_13_composite_b05_ccm_contemporary_bed_max2013_2000-3_gray.png,random,fixed,n03001627_-2,n04379243_8,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,random,right,Experiments/experiment_46/812.jpg,Experiments/experiment_46/813.jpg,Experiments/experiment_46/814.jpg,Experiments/experiment_46/815.jpg,,,left,"[""left""]",False,,0.0,0.0,3.0,3.0,3.0,1.0,[1.0873000000044613],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_3/n04379243_0/img_b05_ccm_contemporary_bed_max2013_17th_c._monastery_dining_table_2010_2004_gray.jpg,n02818832_3,n04379243_0,fixed,0.705246,n04379243_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_3/n04379243_0/img_b05_ccm_contemporary_bed_max2013_17th_c._monastery_dining_table_2010_2004-3_gray.png,foreground,same as foreground,n02818832_3,n02883344_-1,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,left,Experiments/experiment_46/816.jpg,Experiments/experiment_46/817.jpg,Experiments/experiment_46/818.jpg,Experiments/experiment_46/819.jpg,,,right,"[""right""]",False,,0.0,0.0,4.0,4.0,4.0,1.0,[1.1450000000002092],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02818832_0/img_club_house_italia_nautilus_sofa_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2014_gray.jpg,n04256520_4,n02818832_0,fixed,0.790852,n02818832_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02818832_0/img_club_house_italia_nautilus_sofa_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2014-3_gray.png,foreground,same as foreground,n04256520_4,n02883344_0,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,random,right,Experiments/experiment_46/820.jpg,Experiments/experiment_46/821.jpg,Experiments/experiment_46/822.jpg,Experiments/experiment_46/823.jpg,,,left,"[""left""]",False,,0.0,0.0,5.0,5.0,5.0,1.0,[1.3745999999939613],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02883344_-1/img_club_house_italia_nautilus_sofa_woven_box_2000_gray.jpg,n04256520_4,n02883344_-1,flexible,0.762093,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04405907_9/img_quatre_dining_table_vray_004_2004-3_gray.png,random,flexible,n04256520_4,n02883344_-1,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,right,Experiments/experiment_46/824.jpg,Experiments/experiment_46/825.jpg,Experiments/experiment_46/826.jpg,Experiments/experiment_46/827.jpg,,,left,"[""left""]",False,,0.0,0.0,6.0,6.0,6.0,1.0,[1.3907000000031076],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04256520_5/img_bed01_blue_meridiani_belmondo_bench_sofa_2008_gray.jpg,n02818832_9,n04256520_5,fixed,0.722147,n04256520_5,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04256520_5/img_bed01_blue_meridiani_belmondo_bench_sofa_2008-3_gray.png,foreground,same as foreground,n02818832_9,n04256520_5,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,foreground,left,Experiments/experiment_46/828.jpg,Experiments/experiment_46/829.jpg,Experiments/experiment_46/830.jpg,Experiments/experiment_46/831.jpg,,,left,"[""right""]",False,,0.0,0.0,7.0,7.0,7.0,1.0,[1.3288999999986117],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n04256520_9/img_chair_eames_plastic_armchair_napoleon_iii_sofa_2013_gray.jpg,n03001627_9,n04256520_9,flexible,0.757517,n03928116_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n03928116_0/img_buffet_b02_piano_2006-3_gray.png,random,flexible,n03001627_9,n02933112_-18,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,random,right,Experiments/experiment_46/832.jpg,Experiments/experiment_46/833.jpg,Experiments/experiment_46/834.jpg,Experiments/experiment_46/835.jpg,,,left,"[""left""]",False,,0.0,0.0,8.0,8.0,8.0,1.0,[1.1084999999998217],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n02883344_0/img_chair_billiani_doll_b03_box_2001_gray.jpg,n03001627_8,n02883344_0,flexible,0.724134,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n02883344_0/img_chair_billiani_doll_b03_box_2001-3_gray.png,foreground,same as foreground,n03001627_8,n02883344_0,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,foreground,right,Experiments/experiment_46/836.jpg,Experiments/experiment_46/837.jpg,Experiments/experiment_46/838.jpg,Experiments/experiment_46/839.jpg,,,left,"[""left""]",False,,0.0,0.0,9.0,9.0,9.0,1.0,[0.9694000000060896],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04379243_8/img_bed01_blue_glass_table_2014_gray.jpg,n02818832_9,n04379243_8,fixed,0.718675,n04379243_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04379243_8/img_bed01_blue_glass_table_2014-3_gray.png,foreground,same as foreground,n02818832_9,n04379243_8,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,foreground,right,Experiments/experiment_46/840.jpg,Experiments/experiment_46/841.jpg,Experiments/experiment_46/842.jpg,Experiments/experiment_46/843.jpg,,,right,"[""right""]",False,,0.0,0.0,10.0,10.0,10.0,1.0,[0.9797999999968852],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02883344_15/img_quatre_dining_table_microwave_box_2000_gray.jpg,n04379243_-7,n02883344_15,fixed,0.78318,n02883344_15,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02883344_15/img_quatre_dining_table_microwave_box_2000-3_gray.png,foreground,same as foreground,n04379243_-7,n02883344_15,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,left,Experiments/experiment_46/844.jpg,Experiments/experiment_46/845.jpg,Experiments/experiment_46/846.jpg,Experiments/experiment_46/847.jpg,,,left,"[""left""]",False,,0.0,0.0,11.0,11.0,11.0,1.0,[1.345800000004374],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_-1/img_stylized_tv_woven_box_2003_gray.jpg,n04405907_8,n02883344_-1,flexible,0.762589,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_-1/img_stylized_tv_woven_box_2003-3_gray.png,foreground,same as foreground,n04405907_8,n02883344_-1,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,right,Experiments/experiment_46/848.jpg,Experiments/experiment_46/849.jpg,Experiments/experiment_46/850.jpg,Experiments/experiment_46/851.jpg,,,right,"[""left""]",False,,0.0,0.0,12.0,12.0,12.0,1.0,[1.1514999999999418],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n03928116_4/img_samsung_40_uhd_smart_tv_2011_dp_33_b_2013__vray_2002_gray.jpg,n04405907_5,n03928116_4,flexible,0.709516,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n02883344_0/img_chair_billiani_doll_b03_box_2005-3_gray.png,random,flexible,n04405907_5,n03928116_4,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,right,Experiments/experiment_46/852.jpg,Experiments/experiment_46/853.jpg,Experiments/experiment_46/854.jpg,Experiments/experiment_46/855.jpg,,,right,"[""right""]",False,,0.0,0.0,13.0,13.0,13.0,1.0,[1.499799999996867],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04256520_5/img_b02_piano_meridiani_belmondo_bench_sofa_2014_gray.jpg,n03928116_0,n04256520_5,flexible,0.767616,n04256520_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04256520_5/img_b02_piano_meridiani_belmondo_bench_sofa_2014-3_gray.png,foreground,same as foreground,n03928116_0,n04256520_5,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,foreground,right,Experiments/experiment_46/856.jpg,Experiments/experiment_46/857.jpg,Experiments/experiment_46/858.jpg,Experiments/experiment_46/859.jpg,,,right,"[""right""]",False,,0.0,0.0,14.0,14.0,14.0,1.0,[1.380899999998519],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02818832_9/img_ydp_103_r_2012__vray_bed01_blue_2004_gray.jpg,n03928116_10,n02818832_9,fixed,0.747896,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02883344_0/img_buffet_b03_box_2006-3_gray.png,random,flexible,n03928116_10,n02818832_9,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,foreground,left,Experiments/experiment_46/860.jpg,Experiments/experiment_46/861.jpg,Experiments/experiment_46/862.jpg,Experiments/experiment_46/863.jpg,,,right,"[""left""]",False,,0.0,0.0,15.0,15.0,15.0,1.0,[1.1978999999985263],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n03928116_0/img_club_house_italia_nautilus_sofa_b02_piano_2015_gray.jpg,n04256520_4,n03928116_0,flexible,0.768416,n03928116_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n03928116_0/img_club_house_italia_nautilus_sofa_b02_piano_2015-3_gray.png,foreground,same as foreground,n04256520_4,n03928116_0,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,right,Experiments/experiment_46/864.jpg,Experiments/experiment_46/865.jpg,Experiments/experiment_46/866.jpg,Experiments/experiment_46/867.jpg,,,right,"[""right""]",False,,0.0,0.0,16.0,16.0,16.0,1.0,[1.1127000000028602],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n04405907_5/img_stylized_tv_samsung_40_uhd_smart_tv_2011_2000_gray.jpg,n04405907_8,n04405907_5,fixed,0.785561,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02883344_-1/img_cgaxis_models_48_26_vray_composite_woven_box_2009-3_gray.png,random,fixed,n04405907_8,n04405907_5,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,foreground,right,Experiments/experiment_46/868.jpg,Experiments/experiment_46/869.jpg,Experiments/experiment_46/870.jpg,Experiments/experiment_46/871.jpg,,,right,"[""left""]",False,,0.0,0.0,17.0,17.0,17.0,1.0,[2.6572999999971216],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02818832_9/img_17th_c._monastery_dining_table_2010_bed01_blue_2010_gray.jpg,n04379243_0,n02818832_9,flexible,0.71871,n02818832_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02818832_9/img_17th_c._monastery_dining_table_2010_bed01_blue_2010-3_gray.png,foreground,same as foreground,n04379243_0,n02883344_-1,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,right,Experiments/experiment_46/872.jpg,Experiments/experiment_46/873.jpg,Experiments/experiment_46/874.jpg,Experiments/experiment_46/875.jpg,,,right,"[""right""]",False,,0.0,0.0,18.0,18.0,18.0,1.0,[0.9859999999998763],,,,,,
