in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran,Attention_check.rt
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04405907_9/img_glass_table_vray_004_2003_gray.jpg,n04379243_8,n04405907_9,fixed,0.758788,n04405907_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04405907_9/img_glass_table_vray_004_2003-3_gray.png,foreground,same as foreground,n04379243_8,n02818832_3,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,random,right,Experiments/experiment_34/364.jpg,Experiments/experiment_34/365.jpg,Experiments/experiment_34/366.jpg,Experiments/experiment_34/367.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""left""]",[0.8855000000000928],False,,0.0,0.0,91.0,91.0,91.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04256520_4/img_microwave_box_club_house_italia_nautilus_sofa_2003_gray.jpg,n02883344_15,n04256520_4,flexible,0.767738,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n04405907_5/img_dp_33_b_2013__vray_samsung_40_uhd_smart_tv_2011_2004-3_gray.png,random,flexible,n02883344_15,n02883344_0,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,random,left,Experiments/experiment_34/368.jpg,Experiments/experiment_34/369.jpg,Experiments/experiment_34/370.jpg,Experiments/experiment_34/371.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,right,"[""right""]",[1.1401999999991403],False,,0.0,0.0,92.0,92.0,92.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02828884_3/img_napoleon_iii_sofa_b04_wood_metal_park_bench_2008_gray.jpg,n04256520_9,n02828884_3,flexible,0.752758,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n02933112_-2/img_meridiani_belmondo_bench_sofa_sink_base_white_wood_2004-3_gray.png,random,flexible,n04256520_9,n04379243_0,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,random,left,Experiments/experiment_34/372.jpg,Experiments/experiment_34/373.jpg,Experiments/experiment_34/374.jpg,Experiments/experiment_34/375.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,right,"[""right""]",[1.235599999999522],False,,0.0,0.0,93.0,93.0,93.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04405907_8/img_17th_c._monastery_dining_table_2010_stylized_tv_2003_gray.jpg,n04379243_0,n04405907_8,flexible,0.893862,n04256520_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04256520_9/img_vray_004_napoleon_iii_sofa_2007-3_gray.png,random,flexible,n04379243_0,n04405907_8,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,right,Experiments/experiment_34/376.jpg,Experiments/experiment_34/377.jpg,Experiments/experiment_34/378.jpg,Experiments/experiment_34/379.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""right""]",[1.0534999999999854],False,,0.0,0.0,94.0,94.0,94.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02933112_-2/img_quatre_dining_table_sink_base_white_wood_2007_gray.jpg,n04379243_-7,n02933112_-2,flexible,0.71273,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02933112_-2/img_quatre_dining_table_sink_base_white_wood_2007-3_gray.png,foreground,same as foreground,n04379243_-7,n02818832_9,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,random,left,Experiments/experiment_34/380.jpg,Experiments/experiment_34/381.jpg,Experiments/experiment_34/382.jpg,Experiments/experiment_34/383.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""left""]",[0.9774000000004435],False,,0.0,0.0,95.0,95.0,95.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02883344_15/img_woven_box_microwave_box_2000_gray.jpg,n02883344_-1,n02883344_15,fixed,0.737366,n02818832_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02818832_3/img_woven_box_b05_ccm_contemporary_bed_max2013_2003-3_gray.png,random,flexible,n02883344_-1,n03928116_0,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,random,right,Experiments/experiment_34/384.jpg,Experiments/experiment_34/385.jpg,Experiments/experiment_34/386.jpg,Experiments/experiment_34/387.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""right""]",[0.7355000000000018],False,,0.0,0.0,96.0,96.0,96.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_-2/n02883344_-1/img_wood_chair_woven_box_2009_gray.jpg,n03001627_-2,n02883344_-1,flexible,0.779078,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_-2/n02883344_-1/img_wood_chair_woven_box_2009-3_gray.png,foreground,same as foreground,n03001627_-2,n02818832_3,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,random,left,Experiments/experiment_34/388.jpg,Experiments/experiment_34/389.jpg,Experiments/experiment_34/390.jpg,Experiments/experiment_34/391.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,right,"[""left""]",[1.1098999999985608],False,,0.0,0.0,97.0,97.0,97.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02818832_0/img_club_house_italia_nautilus_sofa_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2011_gray.jpg,n04256520_4,n02818832_0,flexible,0.720874,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04405907_9/img_club_house_italia_nautilus_sofa_vray_004_2004-3_gray.png,random,flexible,n04256520_4,n02883344_0,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,random,left,Experiments/experiment_34/392.jpg,Experiments/experiment_34/393.jpg,Experiments/experiment_34/394.jpg,Experiments/experiment_34/395.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""right""]",[0.48679999999899337],True,,0.0,0.0,98.0,98.0,98.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04405907_9/img_club_house_italia_nautilus_sofa_vray_004_2006_gray.jpg,n04256520_4,n04405907_9,flexible,0.785817,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04405907_9/img_club_house_italia_nautilus_sofa_vray_004_2006-3_gray.png,foreground,same as foreground,n04256520_4,n03928116_10,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,random,right,Experiments/experiment_34/396.jpg,Experiments/experiment_34/397.jpg,Experiments/experiment_34/398.jpg,Experiments/experiment_34/399.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""left""]",[0.992699999999104],False,,0.0,0.0,99.0,99.0,99.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02933112_-18/img_b04_wood_metal_park_bench_cgaxis_models_48_26_vray_composite_2003_gray.jpg,n02828884_3,n02933112_-18,fixed,0.776795,n02933112_-18,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02933112_-18/img_b04_wood_metal_park_bench_cgaxis_models_48_26_vray_composite_2003-3_gray.png,foreground,same as foreground,n02828884_3,n02933112_-18,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,foreground,right,Experiments/experiment_34/400.jpg,Experiments/experiment_34/401.jpg,Experiments/experiment_34/402.jpg,Experiments/experiment_34/403.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,right,"[""right""]",[0.6911999999992986],False,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02933112_4/img_ydp_103_r_2012__vray_buffet_2012_gray.jpg,n03928116_10,n02933112_4,flexible,0.730505,n02933112_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02933112_4/img_ydp_103_r_2012__vray_buffet_2012-3_gray.png,foreground,same as foreground,n03928116_10,n02818832_0,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,random,left,Experiments/experiment_34/404.jpg,Experiments/experiment_34/405.jpg,Experiments/experiment_34/406.jpg,Experiments/experiment_34/407.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,right,"[""left""]",[1.1212000000009539],False,,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02818832_3/img_stylized_tv_b05_ccm_contemporary_bed_max2013_2012_gray.jpg,n04405907_8,n02818832_3,flexible,0.811747,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02883344_-1/img_woven_box_woven_box_2007-3_gray.png,random,flexible,n04405907_8,n02818832_3,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,right,Experiments/experiment_34/408.jpg,Experiments/experiment_34/409.jpg,Experiments/experiment_34/410.jpg,Experiments/experiment_34/411.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""right""]",[0.8618000000008124],False,,0.0,0.0,2.0,2.0,2.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04405907_9/img_club_house_italia_nautilus_sofa_vray_004_2007_gray.jpg,n04256520_4,n04405907_9,flexible,0.708075,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04405907_9/img_club_house_italia_nautilus_sofa_vray_004_2007-3_gray.png,foreground,same as foreground,n04256520_4,n04405907_9,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,foreground,right,Experiments/experiment_34/412.jpg,Experiments/experiment_34/413.jpg,Experiments/experiment_34/414.jpg,Experiments/experiment_34/415.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""left""]",[1.2077000000010685],False,,0.0,0.0,3.0,3.0,3.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n03928116_4/img_woven_box_dp_33_b_2013__vray_2008_gray.jpg,n02883344_-1,n03928116_4,flexible,0.721351,n03928116_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n03928116_4/img_woven_box_dp_33_b_2013__vray_2008-3_gray.png,foreground,same as foreground,n02883344_-1,n03928116_4,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,left,Experiments/experiment_34/416.jpg,Experiments/experiment_34/417.jpg,Experiments/experiment_34/418.jpg,Experiments/experiment_34/419.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,right,"[""right""]",[0.8845999999996366],False,,0.0,0.0,4.0,4.0,4.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n04256520_9/img_b05_c-5_classic_series_bench-2012_napoleon_iii_sofa_2004_gray.jpg,n02828884_4,n04256520_9,flexible,0.730486,n03001627_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_8/img_b02_piano_chair_billiani_doll_2014-3_gray.png,random,fixed,n02828884_4,n04256520_9,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,foreground,right,Experiments/experiment_34/420.jpg,Experiments/experiment_34/421.jpg,Experiments/experiment_34/422.jpg,Experiments/experiment_34/423.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,right,"[""left""]",[1.7882999999987987],False,,0.0,0.0,5.0,5.0,5.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_4/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_buffet_2007_gray.jpg,n02818832_0,n02933112_4,fixed,0.723012,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_15/img_bed01_blue_microwave_box_2009-3_gray.png,random,flexible,n02818832_0,n02933112_4,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,foreground,left,Experiments/experiment_34/424.jpg,Experiments/experiment_34/425.jpg,Experiments/experiment_34/426.jpg,Experiments/experiment_34/427.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""right""]",[1.304199999999355],False,,0.0,0.0,6.0,6.0,6.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02883344_15/img_vray_004_microwave_box_2009_gray.jpg,n04405907_9,n02883344_15,fixed,0.739925,n02883344_15,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02883344_15/img_vray_004_microwave_box_2009-3_gray.png,foreground,same as foreground,n04405907_9,n02883344_15,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,left,Experiments/experiment_34/428.jpg,Experiments/experiment_34/429.jpg,Experiments/experiment_34/430.jpg,Experiments/experiment_34/431.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""left""]",[0.8584000000003016],False,,0.0,0.0,7.0,7.0,7.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02883344_15/img_17th_c._monastery_dining_table_2010_microwave_box_2005_gray.jpg,n04379243_0,n02883344_15,flexible,0.74807,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02883344_15/img_17th_c._monastery_dining_table_2010_microwave_box_2005-3_gray.png,foreground,same as foreground,n04379243_0,n02883344_15,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,left,Experiments/experiment_34/432.jpg,Experiments/experiment_34/433.jpg,Experiments/experiment_34/434.jpg,Experiments/experiment_34/435.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,right,"[""right""]",[0.7587000000009994],False,,0.0,0.0,8.0,8.0,8.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02883344_-1/img_ydp_103_r_2012__vray_woven_box_2002_gray.jpg,n03928116_10,n02883344_-1,flexible,0.723286,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02883344_-1/img_ydp_103_r_2012__vray_woven_box_2002-3_gray.png,foreground,same as foreground,n03928116_10,n02883344_0,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,random,left,Experiments/experiment_34/436.jpg,Experiments/experiment_34/437.jpg,Experiments/experiment_34/438.jpg,Experiments/experiment_34/439.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""left""]",[0.788800000000947],False,,0.0,0.0,9.0,9.0,9.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02818832_0/img_dp_33_b_2013__vray_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2002_gray.jpg,n03928116_4,n02818832_0,flexible,0.754531,n02818832_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02818832_0/img_dp_33_b_2013__vray_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2002-3_gray.png,foreground,same as foreground,n03928116_4,n04405907_5,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,right,Experiments/experiment_34/440.jpg,Experiments/experiment_34/441.jpg,Experiments/experiment_34/442.jpg,Experiments/experiment_34/443.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""left""]",[0.8879000000001724],False,,0.0,0.0,10.0,10.0,10.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n04256520_4/img_samsung_40_uhd_smart_tv_2011_club_house_italia_nautilus_sofa_2014_gray.jpg,n04405907_5,n04256520_4,flexible,0.847471,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04070727_5/n04405907_8/img_b05_db_apps_tech_06_13_composite_stylized_tv_2015-3_gray.png,random,fixed,n04405907_5,n02828884_3,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,random,left,Experiments/experiment_34/444.jpg,Experiments/experiment_34/445.jpg,Experiments/experiment_34/446.jpg,Experiments/experiment_34/447.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""left""]",[1.7639999999998963],False,,0.0,0.0,11.0,11.0,11.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n02883344_15/img_chair_billiani_doll_microwave_box_2008_gray.jpg,n03001627_8,n02883344_15,flexible,0.825938,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04405907_9/img_napoleon_iii_sofa_vray_004_2005-3_gray.png,random,flexible,n03001627_8,n04405907_5,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,right,Experiments/experiment_34/448.jpg,Experiments/experiment_34/449.jpg,Experiments/experiment_34/450.jpg,Experiments/experiment_34/451.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,right,"[""left""]",[0.9019000000002961],False,,0.0,0.0,12.0,12.0,12.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_-1/img_stylized_tv_woven_box_2003_gray.jpg,n04405907_8,n02883344_-1,fixed,0.823836,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_-1/img_stylized_tv_woven_box_2003-3_gray.png,foreground,same as foreground,n04405907_8,n04405907_9,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,random,left,Experiments/experiment_34/452.jpg,Experiments/experiment_34/453.jpg,Experiments/experiment_34/454.jpg,Experiments/experiment_34/455.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""right""]",[0.9950999999996384],False,,0.0,0.0,13.0,13.0,13.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02933112_-18/img_b04_wood_metal_park_bench_cgaxis_models_48_26_vray_composite_2003_gray.jpg,n02828884_3,n02933112_-18,flexible,0.780684,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_-2/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_sink_base_white_wood_2013-3_gray.png,random,flexible,n02828884_3,n04405907_9,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,random,left,Experiments/experiment_34/456.jpg,Experiments/experiment_34/457.jpg,Experiments/experiment_34/458.jpg,Experiments/experiment_34/459.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,right,"[""left""]",[1.024799999998777],False,,0.0,0.0,14.0,14.0,14.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04405907_5/img_club_house_italia_nautilus_sofa_samsung_40_uhd_smart_tv_2011_2011_gray.jpg,n04256520_4,n04405907_5,fixed,0.784263,n03928116_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n03928116_4/img_quatre_dining_table_dp_33_b_2013__vray_2014-3_gray.png,random,fixed,n04256520_4,n04405907_5,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,foreground,left,Experiments/experiment_34/460.jpg,Experiments/experiment_34/461.jpg,Experiments/experiment_34/462.jpg,Experiments/experiment_34/463.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""right""]",[0.763800000000856],False,,0.0,0.0,15.0,15.0,15.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02818832_9/img_dp_33_b_2013__vray_bed01_blue_2007_gray.jpg,n03928116_4,n02818832_9,fixed,0.713131,n02818832_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02818832_9/img_dp_33_b_2013__vray_bed01_blue_2007-3_gray.png,foreground,same as foreground,n03928116_4,n02818832_9,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,foreground,left,Experiments/experiment_34/464.jpg,Experiments/experiment_34/465.jpg,Experiments/experiment_34/466.jpg,Experiments/experiment_34/467.jpg,988,1,2023-06-28_13h38.00.368,Occlusion_Psychophysics,2022.1.4,Win32,59.88741167,,,left,"[""left""]",[0.545900000000529],False,,0.0,0.0,16.0,16.0,16.0,1.0,,,,,,
